Source;Target
20;56
20;59
20;60
20;62
20;64
21;22
21;23
21;25
21;26
21;29
21;30
21;31
21;32
21;37
21;38
21;39
21;41
21;42
21;43
21;46
21;53
21;55
21;57
21;60
21;61
21;63
21;65
22;23
22;24
22;26
22;27
22;30
22;31
22;32
22;33
22;38
22;39
22;40
22;42
22;43
22;44
22;47
22;54
22;56
22;58
22;61
22;62
22;64
22;66
23;24
23;25
23;27
23;28
23;31
23;32
23;33
23;34
23;39
23;40
23;41
23;43
23;44
23;45
23;48
23;55
23;57
23;59
23;62
23;63
23;65
23;67
24;25
24;26
24;28
24;29
24;32
24;33
24;34
24;35
24;40
24;41
24;42
24;44
24;45
24;46
24;49
24;56
24;58
24;60
24;63
24;64
24;66
24;68
25;26
25;27
25;29
25;30
25;33
25;34
25;35
25;36
25;41
25;42
25;43
25;45
25;46
25;47
25;50
25;57
25;59
25;61
25;64
25;65
25;67
25;69
26;27
26;28
26;30
26;31
26;34
26;35
26;36
26;37
26;42
26;43
26;44
26;46
26;47
26;48
26;51
26;58
26;60
26;62
26;65
26;66
26;68
26;70
27;28
27;29
27;31
27;32
27;35
27;36
27;37
27;38
27;43
27;44
27;45
27;47
27;48
27;49
27;52
27;59
27;61
27;63
27;66
27;67
27;69
27;71
28;29
28;30
28;32
28;33
28;36
28;37
28;38
28;39
28;44
28;45
28;46
28;48
28;49
28;50
28;53
28;60
28;62
28;64
28;67
28;68
28;70
28;72
29;30
29;31
29;33
29;34
29;37
29;38
29;39
29;40
29;45
29;46
29;47
29;49
29;50
29;51
29;54
29;61
29;63
29;65
29;68
29;69
29;71
29;73
30;31
30;32
30;34
30;35
30;38
30;39
30;40
30;41
30;46
30;47
30;48
30;50
30;51
30;52
30;55
30;62
30;64
30;66
30;69
30;70
30;72
30;74
31;32
31;33
31;35
31;36
31;39
31;40
31;41
31;42
31;47
31;48
31;49
31;51
31;52
31;53
31;56
31;63
31;65
31;67
31;70
31;71
31;73
31;75
32;33
32;34
32;36
32;37
32;40
32;41
32;42
32;43
32;48
32;49
32;50
32;52
32;53
32;54
32;57
32;64
32;66
32;68
32;71
32;72
32;74
32;76
33;34
33;35
33;37
33;38
33;41
33;42
33;43
33;44
33;49
33;50
33;51
33;53
33;54
33;55
33;58
33;65
33;67
33;69
33;72
33;73
33;75
33;77
34;35
34;36
34;38
34;39
34;42
34;43
34;44
34;45
34;50
34;51
34;52
34;54
34;55
34;56
34;59
34;66
34;68
34;70
34;73
34;74
34;76
34;78
35;36
35;37
35;39
35;40
35;43
35;44
35;45
35;46
35;51
35;52
35;53
35;55
35;56
35;57
35;60
35;67
35;69
35;71
35;74
35;75
35;77
35;79
36;37
36;38
36;40
36;41
36;44
36;45
36;46
36;47
36;52
36;53
36;54
36;56
36;57
36;58
36;61
36;68
36;70
36;72
36;75
36;76
36;78
36;80
37;38
37;39
37;41
37;42
37;45
37;46
37;47
37;48
37;53
37;54
37;55
37;57
37;58
37;59
37;62
37;69
37;71
37;73
37;76
37;77
37;79
37;81
38;39
38;40
38;42
38;43
38;46
38;47
38;48
38;49
38;54
38;55
38;56
38;58
38;59
38;60
38;63
38;70
38;72
38;74
38;77
38;78
38;80
38;82
39;40
39;41
39;43
39;44
39;47
39;48
39;49
39;50
39;55
39;56
39;57
39;59
39;60
39;61
39;64
39;71
39;73
39;75
39;78
39;79
39;81
39;83
40;41
40;42
40;44
40;45
40;48
40;49
40;50
40;51
40;56
40;57
40;58
40;60
40;61
40;62
40;65
40;72
40;74
40;76
40;79
40;80
40;82
40;84
41;42
41;43
41;45
41;46
41;49
41;50
41;51
41;52
41;57
41;58
41;59
41;61
41;62
41;63
41;66
41;73
41;75
41;77
41;80
41;81
41;83
41;85
42;43
42;44
42;46
42;47
42;50
42;51
42;52
42;53
42;58
42;59
42;60
42;62
42;63
42;64
42;67
42;74
42;76
42;78
42;81
42;82
42;84
42;86
43;44
43;45
43;47
43;48
43;51
43;52
43;53
43;54
43;59
43;60
43;61
43;63
43;64
43;65
43;68
43;75
43;77
43;79
43;82
43;83
43;85
43;87
44;45
44;46
44;48
44;49
44;52
44;53
44;54
44;55
44;60
44;61
44;62
44;64
44;65
44;66
44;69
44;76
44;78
44;80
44;83
44;84
44;86
44;88
45;46
45;47
45;49
45;50
45;53
45;54
45;55
45;56
45;61
45;62
45;63
45;65
45;66
45;67
45;70
45;77
45;79
45;81
45;84
45;85
45;87
45;89
46;47
46;48
46;50
46;51
46;54
46;55
46;56
46;57
46;62
46;63
46;64
46;66
46;67
46;68
46;71
46;78
46;80
46;82
46;85
46;86
46;88
46;1
47;48
47;49
47;51
47;52
47;55
47;56
47;57
47;58
47;63
47;64
47;65
47;67
47;68
47;69
47;72
47;79
47;81
47;83
47;86
47;87
47;89
47;2
48;49
48;50
48;52
48;53
48;56
48;57
48;58
48;59
48;64
48;65
48;66
48;68
48;69
48;70
48;73
48;80
48;82
48;84
48;87
48;88
48;1
48;3
49;50
49;51
49;53
49;54
49;57
49;58
49;59
49;60
49;65
49;66
49;67
49;69
49;70
49;71
49;74
49;81
49;83
49;85
49;88
49;89
49;2
49;4
50;51
50;52
50;54
50;55
50;58
50;59
50;60
50;61
50;66
50;67
50;68
50;70
50;71
50;72
50;75
50;82
50;84
50;86
50;89
50;1
50;3
50;5
51;52
51;53
51;55
51;56
51;59
51;60
51;61
51;62
51;67
51;68
51;69
51;71
51;72
51;73
51;76
51;83
51;85
51;87
51;1
51;2
51;4
51;6
52;53
52;54
52;56
52;57
52;60
52;61
52;62
52;63
52;68
52;69
52;70
52;72
52;73
52;74
52;77
52;84
52;86
52;88
52;2
52;3
52;5
52;7
53;54
53;55
53;57
53;58
53;61
53;62
53;63
53;64
53;69
53;70
53;71
53;73
53;74
53;75
53;78
53;85
53;87
53;89
53;3
53;4
53;6
53;8
54;55
54;56
54;58
54;59
54;62
54;63
54;64
54;65
54;70
54;71
54;72
54;74
54;75
54;76
54;79
54;86
54;88
54;1
54;4
54;5
54;7
54;9
55;56
55;57
55;59
55;60
55;63
55;64
55;65
55;66
55;71
55;72
55;73
55;75
55;76
55;77
55;80
55;87
55;89
55;2
55;5
55;6
55;8
55;10
56;57
56;58
56;60
56;61
56;64
56;65
56;66
56;67
56;72
56;73
56;74
56;76
56;77
56;78
56;81
56;88
56;1
56;3
56;6
56;7
56;9
56;11
57;58
57;59
57;61
57;62
57;65
57;66
57;67
57;68
57;73
57;74
57;75
57;77
57;78
57;79
57;82
57;89
57;2
57;4
57;7
57;8
57;10
57;12
58;59
58;60
58;62
58;63
58;66
58;67
58;68
58;69
58;74
58;75
58;76
58;78
58;79
58;80
58;83
58;1
58;3
58;5
58;8
58;9
58;11
58;13
59;60
59;61
59;63
59;64
59;67
59;68
59;69
59;70
59;75
59;76
59;77
59;79
59;80
59;81
59;84
59;2
59;4
59;6
59;9
59;10
59;12
59;14
60;61
60;62
60;64
60;65
60;68
60;69
60;70
60;71
60;76
60;77
60;78
60;80
60;81
60;82
60;85
60;3
60;5
60;7
60;10
60;11
60;13
60;15
61;62
61;63
61;65
61;66
61;69
61;70
61;71
61;72
61;77
61;78
61;79
61;81
61;82
61;83
61;86
61;4
61;6
61;8
61;11
61;12
61;14
61;16
62;63
62;64
62;66
62;67
62;70
62;71
62;72
62;73
62;78
62;79
62;80
62;82
62;83
62;84
62;87
62;5
62;7
62;9
62;12
62;13
62;15
62;17
63;64
63;65
63;67
63;68
63;71
63;72
63;73
63;74
63;79
63;80
63;81
63;83
63;84
63;85
63;88
63;6
63;8
63;10
63;13
63;14
63;16
63;18
64;65
64;66
64;68
64;69
64;72
64;73
64;74
64;75
64;80
64;81
64;82
64;84
64;85
64;86
64;89
64;7
64;9
64;11
64;14
64;15
64;17
64;19
65;66
65;67
65;69
65;70
65;73
65;74
65;75
65;76
65;81
65;82
65;83
65;85
65;86
65;87
65;1
65;8
65;10
65;12
65;15
65;16
65;18
65;20
66;67
66;68
66;70
66;71
66;74
66;75
66;76
66;77
66;82
66;83
66;84
66;86
66;87
66;88
66;2
66;9
66;11
66;13
66;16
66;17
66;19
66;21
67;68
67;69
67;71
67;72
67;75
67;76
67;77
67;78
67;83
67;84
67;85
67;87
67;88
67;89
67;3
67;10
67;12
67;14
67;17
67;18
67;20
67;22
68;69
68;70
68;72
68;73
68;76
68;77
68;78
68;79
68;84
68;85
68;86
68;88
68;89
68;1
68;4
68;11
68;13
68;15
68;18
68;19
68;21
68;23
69;70
69;71
69;73
69;74
69;77
69;78
69;79
69;80
69;85
69;86
69;87
69;89
69;1
69;2
69;5
69;12
69;14
69;16
69;19
69;20
69;22
69;24
70;71
70;72
70;74
70;75
70;78
70;79
70;80
70;81
70;86
70;87
70;88
70;1
70;2
70;3
70;6
70;13
70;15
70;17
70;20
70;21
70;23
70;25
71;72
71;73
71;75
71;76
71;79
71;80
71;81
71;82
71;87
71;88
71;89
71;2
71;3
71;4
71;7
71;14
71;16
71;18
71;21
71;22
71;24
71;26
72;73
72;74
72;76
72;77
72;80
72;81
72;82
72;83
72;88
72;89
72;1
72;3
72;4
72;5
72;8
72;15
72;17
72;19
72;22
72;23
72;25
72;27
73;74
73;75
73;77
73;78
73;81
73;82
73;83
73;84
73;89
73;1
73;2
73;4
73;5
73;6
73;9
73;16
73;18
73;20
73;23
73;24
73;26
73;28
74;75
74;76
74;78
74;79
74;82
74;83
74;84
74;85
74;1
74;2
74;3
74;5
74;6
74;7
74;10
74;17
74;19
74;21
74;24
74;25
74;27
74;29
75;76
75;77
75;79
75;80
75;83
75;84
75;85
75;86
75;2
75;3
75;4
75;6
75;7
75;8
75;11
75;18
75;20
75;22
75;25
75;26
75;28
75;30
76;77
76;78
76;80
76;81
76;84
76;85
76;86
76;87
76;3
76;4
76;5
76;7
76;8
76;9
76;12
76;19
76;21
76;23
76;26
76;27
76;29
76;31
77;78
77;79
77;81
77;82
77;85
77;86
77;87
77;88
77;4
77;5
77;6
77;8
77;9
77;10
77;13
77;20
77;22
77;24
77;27
77;28
77;30
77;32
78;79
78;80
78;82
78;83
78;86
78;87
78;88
78;89
78;5
78;6
78;7
78;9
78;10
78;11
78;14
78;21
78;23
78;25
78;28
78;29
78;31
78;33
79;80
79;81
79;83
79;84
79;87
79;88
79;89
79;1
79;6
79;7
79;8
79;10
79;11
79;12
79;15
79;22
79;24
79;26
79;29
79;30
79;32
79;34
80;81
80;82
80;84
80;85
80;88
80;89
80;1
80;2
80;7
80;8
80;9
80;11
80;12
80;13
80;16
80;23
80;25
80;27
80;30
80;31
80;33
80;35
81;82
81;83
81;85
81;86
81;89
81;1
81;2
81;3
81;8
81;9
81;10
81;12
81;13
81;14
81;17
81;24
81;26
81;28
81;31
81;32
81;34
81;36
82;83
82;84
82;86
82;87
82;1
82;2
82;3
82;4
82;9
82;10
82;11
82;13
82;14
82;15
82;18
82;25
82;27
82;29
82;32
82;33
82;35
82;37
83;84
83;85
83;87
83;88
83;2
83;3
83;4
83;5
83;10
83;11
83;12
83;14
83;15
83;16
83;19
83;26
83;28
83;30
83;33
83;34
83;36
83;38
84;85
84;86
84;88
84;89
84;3
84;4
84;5
84;6
84;11
84;12
84;13
84;15
84;16
84;17
84;20
84;27
84;29
84;31
84;34
84;35
84;37
84;39
85;86
85;87
85;89
85;1
85;4
85;5
85;6
85;7
85;12
85;13
85;14
85;16
85;17
85;18
85;21
85;28
85;30
85;32
85;35
85;36
85;38
85;40
86;87
86;88
86;1
86;2
86;5
86;6
86;7
86;8
86;13
86;14
86;15
86;17
86;18
86;19
86;22
86;29
86;31
86;33
86;36
86;37
86;39
86;41
87;88
87;89
87;2
87;3
87;6
87;7
87;8
87;9
87;14
87;15
87;16
87;18
87;19
87;20
87;23
87;30
87;32
87;34
87;37
87;38
87;40
87;42
88;89
88;1
88;3
88;4
88;7
88;8
88;9
88;10
88;15
88;16
88;17
88;19
88;20
88;21
88;24
88;31
88;33
88;35
88;38
88;39
88;41
88;43
89;1
89;2
89;4
89;5
89;8
89;9
89;10
89;11
89;16
89;17
89;18
89;20
89;21
89;22
89;25
89;32
89;34
89;36
89;39
89;40
89;42
89;44
